valid_score_mean,valid_score_std,valid_time_mean,train_score_mean,train_score_std,train_time_mean,data_transfo_time,estimator,iteration
0.5316684503642028,0.05384091258256766,0.009047222137451173,0.9660952940967744,0.0008807902448309713,0.6720099925994873,0.2501510039983259,"XGBRegressor(base_score=0.5, booster='gbtree', colsample_bylevel=1,
             colsample_bynode=1, colsample_bytree=0.5236130757278371,
             gamma=0.0345256704368021, importance_type='gain',
             learning_rate=0.07, max_delta_step=0, max_depth=13,
             min_child_weight=10, missing=None, n_estimators=150, n_jobs=-1,
             nthread=None, objective='reg:squarederror', random_state=42,
             reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
             silent=None, subsample=0.7273505261106861, verbosity=1)",1
0.5317262001301454,0.05380156246438805,0.007951498031616211,0.9657743899550413,0.0013069097704438578,0.6292335033416748,0.2689194310005405,"XGBRegressor(base_score=0.5, booster='gbtree', colsample_bylevel=1,
             colsample_bynode=1, colsample_bytree=0.521059715440934,
             gamma=0.46643399942391683, importance_type='gain',
             learning_rate=0.07, max_delta_step=0, max_depth=10,
             min_child_weight=3, missing=None, n_estimators=150, n_jobs=-1,
             nthread=None, objective='reg:squarederror', random_state=42,
             reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
             silent=None, subsample=0.7050519794266569, verbosity=1)",2
0.5165629430867857,0.05769153483638602,0.007991552352905273,0.9892570691115363,0.00039121940012568405,1.0822710990905762,0.2460048030006874,"XGBRegressor(base_score=0.5, booster='gbtree', colsample_bylevel=1,
             colsample_bynode=1, colsample_bytree=0.9658567346153304,
             gamma=0.15170505494208747, importance_type='gain',
             learning_rate=0.07, max_delta_step=0, max_depth=10,
             min_child_weight=0, missing=None, n_estimators=150, n_jobs=-1,
             nthread=None, objective='reg:squarederror', random_state=42,
             reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
             silent=None, subsample=0.9186941777766421, verbosity=1)",3
0.5348370423963866,0.04677156322850344,0.008991003036499023,0.9799793873169463,0.0005552287922718342,0.6256315231323242,0.2488102669994987,"XGBRegressor(base_score=0.5, booster='gbtree', colsample_bylevel=1,
             colsample_bynode=1, colsample_bytree=0.3944270359841632,
             gamma=0.010467821483808759, importance_type='gain',
             learning_rate=0.07, max_delta_step=0, max_depth=13,
             min_child_weight=7, missing=None, n_estimators=150, n_jobs=-1,
             nthread=None, objective='reg:squarederror', random_state=42,
             reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
             silent=None, subsample=0.7224162561505758, verbosity=1)",4
0.5123329072573501,0.06236757610473825,0.008311605453491211,0.9792212079170373,0.0007500679008511348,1.026805591583252,0.2537482010011445,"XGBRegressor(base_score=0.5, booster='gbtree', colsample_bylevel=1,
             colsample_bynode=1, colsample_bytree=0.8619353468094171,
             gamma=0.29902353875606397, importance_type='gain',
             learning_rate=0.07, max_delta_step=0, max_depth=12,
             min_child_weight=6, missing=None, n_estimators=150, n_jobs=-1,
             nthread=None, objective='reg:squarederror', random_state=42,
             reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
             silent=None, subsample=0.9061979941786815, verbosity=1)",5
0.5411911885412748,0.06043703679515665,0.006646203994750977,0.8924180258986624,0.003907956264084166,0.4260998725891113,0.25912591100131976,"XGBRegressor(base_score=0.5, booster='gbtree', colsample_bylevel=1,
             colsample_bynode=1, colsample_bytree=0.8009992834749229,
             gamma=0.2633101185638462, importance_type='gain',
             learning_rate=0.07, max_delta_step=0, max_depth=5,
             min_child_weight=1, missing=None, n_estimators=150, n_jobs=-1,
             nthread=None, objective='reg:squarederror', random_state=42,
             reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
             silent=None, subsample=0.8997767208035865, verbosity=1)",6
0.5445955300303847,0.05590265446068215,0.0076388359069824215,0.8785597420236357,0.004039525907503021,0.38441929817199705,0.2529348710013437,"XGBRegressor(base_score=0.5, booster='gbtree', colsample_bylevel=1,
             colsample_bynode=1, colsample_bytree=0.6909452003266829,
             gamma=0.4006781771347869, importance_type='gain',
             learning_rate=0.07, max_delta_step=0, max_depth=5,
             min_child_weight=3, missing=None, n_estimators=150, n_jobs=-1,
             nthread=None, objective='reg:squarederror', random_state=42,
             reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
             silent=None, subsample=0.8670140089927841, verbosity=1)",7
0.5423050089967582,0.05679118599356237,0.0054546833038330075,0.8685375124520874,0.005461109796614133,0.4622060775756836,0.25206993599931593,"XGBRegressor(base_score=0.5, booster='gbtree', colsample_bylevel=1,
             colsample_bynode=1, colsample_bytree=0.9120277067341203,
             gamma=0.17951146596070194, importance_type='gain',
             learning_rate=0.07, max_delta_step=0, max_depth=5,
             min_child_weight=6, missing=None, n_estimators=150, n_jobs=-1,
             nthread=None, objective='reg:squarederror', random_state=42,
             reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
             silent=None, subsample=0.8085396792511581, verbosity=1)",8
0.5362181083219394,0.060633064572982336,0.0064446449279785155,0.9025764379537782,0.004321360875347398,0.4358260154724121,0.25118204599857563,"XGBRegressor(base_score=0.5, booster='gbtree', colsample_bylevel=1,
             colsample_bynode=1, colsample_bytree=0.5268419875990615,
             gamma=0.41882821853026325, importance_type='gain',
             learning_rate=0.07, max_delta_step=0, max_depth=7,
             min_child_weight=10, missing=None, n_estimators=150, n_jobs=-1,
             nthread=None, objective='reg:squarederror', random_state=42,
             reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
             silent=None, subsample=0.7717015338451563, verbosity=1)",9
0.5270757722563145,0.055030294598181435,0.008419227600097657,0.9735705087593007,0.0010244062891913346,0.8052504539489747,0.2833779680004227,"XGBRegressor(base_score=0.5, booster='gbtree', colsample_bylevel=1,
             colsample_bynode=1, colsample_bytree=0.5910747613056173,
             gamma=0.4358259642316074, importance_type='gain',
             learning_rate=0.07, max_delta_step=0, max_depth=11,
             min_child_weight=1, missing=None, n_estimators=150, n_jobs=-1,
             nthread=None, objective='reg:squarederror', random_state=42,
             reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
             silent=None, subsample=0.977738993154964, verbosity=1)",10
