valid_score_mean,valid_score_std,valid_time_mean,train_score_mean,train_score_std,train_time_mean,data_transfo_time,estimator,iteration
0.5183276792273845,0.04162215508438612,0.1036656379699707,0.602222032881747,0.010704192371055764,0.3456998825073242,0.25222158600081457,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=12, max_features=0.829104775609671,
                    max_leaf_nodes=None, max_samples=0.679240761286682,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=8, min_samples_split=10,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",12
0.5034875818069527,0.03649415644723117,0.10380744934082031,0.566062727718754,0.010848761819241892,0.3451176643371582,0.24561210500178277,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=12, max_features=0.6313244227636086,
                    max_leaf_nodes=None, max_samples=0.6536290819443697,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=10, min_samples_split=8,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",13
0.5011788972597722,0.03719092459372224,0.10361294746398926,0.5567439905787385,0.011855853527086083,0.2651493072509766,0.26311187699684524,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=9,
                    max_features=0.6874386436205178, max_leaf_nodes=None,
                    max_samples=0.5457278894265576, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=10,
                    min_samples_split=2, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",14
0.4759444138083996,0.03263188823389787,0.10406246185302734,0.5013057575736926,0.011636046347500446,0.26609387397766116,0.2668144669987669,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=4,
                    max_features=0.7465329901375379, max_leaf_nodes=None,
                    max_samples=0.5553928287252179, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=9,
                    min_samples_split=2, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",15
0.530696362309249,0.03804804812327082,0.10355701446533203,0.6395637459899659,0.009734224966173061,0.34563207626342773,0.2559929990020464,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=10, max_features=0.9266093624173699,
                    max_leaf_nodes=None, max_samples=0.8200050007870123,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=5, min_samples_split=18,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",16
0.5155991711362482,0.03927907702122172,0.10343570709228515,0.6001874375860816,0.009815682407282325,0.34510087966918945,0.25292104599793674,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=12, max_features=0.8188712638808384,
                    max_leaf_nodes=None, max_samples=0.6453809789495462,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=8, min_samples_split=16,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",17
0.5217976956495921,0.03673931902104221,0.10356130599975585,0.6169592688031524,0.009716304200892043,0.3448467254638672,0.2717449250012578,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=10, max_features=0.5615920231508498,
                    max_leaf_nodes=None, max_samples=0.840519562330357,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=5, min_samples_split=18,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",18
0.5327599699000048,0.03800259123910325,0.10351033210754394,0.6528422522237534,0.009866871422757453,0.34525270462036134,0.26705425700129126,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=10, max_features=0.9830518614660326,
                    max_leaf_nodes=None, max_samples=0.8473448171926911,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=5, min_samples_split=16,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",19
0.39580104587317655,0.027607314307076088,0.10333127975463867,0.41173752645541895,0.01013697531136837,0.26485319137573243,0.2629334219964221,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=2,
                    max_features=0.801556110242709, max_leaf_nodes=None,
                    max_samples=0.9199415059753404, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=2,
                    min_samples_split=18, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",20
0.5453825255642529,0.04516503016350821,0.1034578800201416,0.8026812680567342,0.004676658417986775,0.4462586402893066,0.2557705170002009,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=11, max_features=0.9928072472657853,
                    max_leaf_nodes=None, max_samples=0.9950079427887635,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=1, min_samples_split=6,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",21
0.5486732134870111,0.04320408353768359,0.1039400577545166,0.8017766502150556,0.005568415812734574,0.44414920806884767,0.24672187800024403,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=11, max_features=0.9998462767708813,
                    max_leaf_nodes=None, max_samples=0.9911479412222461,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=1, min_samples_split=6,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",22
0.5389485151905886,0.040119661110953664,0.1035454273223877,0.7024308239898241,0.009342215015592953,0.36580452919006345,0.25361701699875994,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=8,
                    max_features=0.9397649914954512, max_leaf_nodes=None,
                    max_samples=0.9921568436277458, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=6, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",23
0.55460754798869,0.04235860798226639,0.10386452674865723,0.8537217752021956,0.004630944842216774,0.5249037265777587,0.24876412599769537,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=15, max_features=0.9986978444497631,
                    max_leaf_nodes=None, max_samples=0.9985547565996894,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=1, min_samples_split=6,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",24
0.5280349892474638,0.03989583261379004,0.10337071418762207,0.6484374915104324,0.009864723945204316,0.3457317352294922,0.24983416399845737,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=15, max_features=0.9296725430113135,
                    max_leaf_nodes=None, max_samples=0.9889094507115321,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=7, min_samples_split=6,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",25
0.5534520441677921,0.04338609160142155,0.1033792495727539,0.8521661361272772,0.00469884956396378,0.4448972225189209,0.24987008000243804,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=13, max_features=0.9462762918890548,
                    max_leaf_nodes=None, max_samples=0.8806593866120483,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=1, min_samples_split=4,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",26
0.5489545812686176,0.042465738157357984,0.10363025665283203,0.8523521627807629,0.004225693527858081,0.44439330101013186,0.26176967900028103,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=13, max_features=0.9497416590951129,
                    max_leaf_nodes=None, max_samples=0.8743587842413008,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=1, min_samples_split=4,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",27
0.5516008980201612,0.04148698145379578,0.10370607376098633,0.8828758164981181,0.0029924390243994035,0.5028372287750245,0.25232039600086864,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=15, max_features=0.9021959332761472,
                    max_leaf_nodes=None, max_samples=0.9626900828015899,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=1, min_samples_split=4,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",28
0.5193683193345482,0.03926913777716452,0.10396466255187989,0.6111956856131275,0.009404754931462918,0.3468367099761963,0.25847916600105236,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=13, max_features=0.6245888123083241,
                    max_leaf_nodes=None, max_samples=0.7807868232850819,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=6, min_samples_split=20,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",29
0.539813429440769,0.039755753511242164,0.1034815788269043,0.7267968222790004,0.007287760839738684,0.42594709396362307,0.24878771300063818,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=14, max_features=0.867369019567997,
                    max_leaf_nodes=None, max_samples=0.9524084555751009,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=4, min_samples_split=4,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",30
0.44450769805560536,0.031657834138046445,0.10323510169982911,0.46678910217520775,0.011854182168102302,0.2648167133331299,0.247168956000678,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=3,
                    max_features=0.7638843023340411, max_leaf_nodes=None,
                    max_samples=0.8812152440733384, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=9,
                    min_samples_split=4, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",31
0.5171572920884786,0.03786131418955595,0.10378432273864746,0.6002324787541535,0.009688098549739836,0.346551513671875,0.2554181380000955,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=15, max_features=0.9475661319585428,
                    max_leaf_nodes=None, max_samples=0.5037092943114847,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=7, min_samples_split=12,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",32
0.548037636289751,0.042222848725791955,0.10344324111938477,0.7803728598775141,0.005889197907628919,0.44264421463012693,0.24939938299939968,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=13, max_features=0.9666855153336222,
                    max_leaf_nodes=None, max_samples=0.9549427003854957,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=1, min_samples_split=10,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",33
0.5301877226261913,0.04121362336240916,0.10352392196655273,0.6440392803882782,0.007539170662014419,0.3443614959716797,0.25674778100074036,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=13, max_features=0.9992312312161888,
                    max_leaf_nodes=None, max_samples=0.7671417998206858,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=4, min_samples_split=20,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",34
0.538012995700492,0.04020008308660724,0.10373735427856445,0.7075453141123238,0.007122746650443211,0.34818329811096194,0.2485398669996357,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=8,
                    max_features=0.9010359405701367, max_leaf_nodes=None,
                    max_samples=0.8668471395345168, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=4, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",35
0.5297290363203488,0.041828500669077145,0.10371484756469726,0.6453195982749645,0.009302449597112829,0.3452463626861572,0.2509766879993549,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=15, max_features=0.7293006399726361,
                    max_leaf_nodes=None, max_samples=0.8111904320941281,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=6, min_samples_split=6,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",36
0.5249746808747439,0.04001014243589587,0.10388336181640626,0.6230213549609127,0.009939520548819407,0.3459159851074219,0.2646971909998683,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=7,
                    max_features=0.6558704274041749, max_leaf_nodes=None,
                    max_samples=0.9387813106333298, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=12, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",37
0.4489892550733384,0.03558545139568852,0.10338878631591797,0.47031872054308155,0.010983038632347118,0.265305757522583,0.26042677000077674,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=3,
                    max_features=0.8550824647024702, max_leaf_nodes=None,
                    max_samples=0.7388774735783591, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=7,
                    min_samples_split=14, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",38
0.40483339523679635,0.028045356481147525,0.10386781692504883,0.41849270423996854,0.011786196774155084,0.2646665573120117,0.24735485700148274,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=2,
                    max_features=0.9678855848406078, max_leaf_nodes=None,
                    max_samples=0.8916316085343302, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=2,
                    min_samples_split=10, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",39
0.5019228974149906,0.03706793362712984,0.1038170337677002,0.5505578530285635,0.01234890477598483,0.28295068740844725,0.2510312310005247,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=6,
                    max_features=0.5745958530312626, max_leaf_nodes=None,
                    max_samples=0.8420414143655195, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=9,
                    min_samples_split=6, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",40
0.49754548367965007,0.03729181672590774,0.10336494445800781,0.5411115269078816,0.012216542435633686,0.298325252532959,0.2588195149983221,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=5,
                    max_features=0.7999317085252856, max_leaf_nodes=None,
                    max_samples=0.9729665800391417, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=8,
                    min_samples_split=4, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",41
0.540839182587274,0.0419565110720278,0.10343813896179199,0.7004077656989243,0.007587274183792195,0.3476912498474121,0.25941613800023333,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=14, max_features=0.8920593468137602,
                    max_leaf_nodes=None, max_samples=0.9341280667219863,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=1, min_samples_split=20,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",42
0.5321192744673869,0.04187651551445186,0.1041569709777832,0.646401976275447,0.008480172880380147,0.3446348667144775,0.2497162709987606,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=9,
                    max_features=0.9189127923982789, max_leaf_nodes=None,
                    max_samples=0.6213313283393441, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=3,
                    min_samples_split=14, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",43
0.5104434904926052,0.03881014605538434,0.10375080108642579,0.5723067090160776,0.011671459213131114,0.3451429843902588,0.2466687109990744,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=7,
                    max_features=0.850765976732853, max_leaf_nodes=None,
                    max_samples=0.788543624409769, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=10,
                    min_samples_split=8, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",44
0.5413248721724205,0.0387346450578108,0.10364441871643067,0.7281863126933285,0.006731663693217245,0.44358162879943847,0.2493590329977451,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=15, max_features=0.9682453158777848,
                    max_leaf_nodes=None, max_samples=0.9063620271155493,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=4, min_samples_split=2,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",45
0.4784749630312201,0.036509902645871034,0.10446925163269043,0.5125957556838514,0.013666604056336485,0.2668339729309082,0.2537733760000265,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=4,
                    max_features=0.699739204409179, max_leaf_nodes=None,
                    max_samples=0.8234229649776582, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=16, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",46
0.527396626514917,0.038303305533828366,0.1043764591217041,0.6339712510727006,0.009157688366733684,0.34501075744628906,0.255294987000525,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                    max_depth=13, max_features=0.7868289836473618,
                    max_leaf_nodes=None, max_samples=0.6878276747142417,
                    min_impurity_decrease=0.0, min_impurity_split=None,
                    min_samples_leaf=6, min_samples_split=12,
                    min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
                    oob_score=False, random_state=42, verbose=0,
                    warm_start=False)",47
0.5063135249576888,0.03999323863105552,0.10372495651245117,0.5659129896907062,0.011293462879530342,0.34879727363586427,0.26126591299907886,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=6,
                    max_features=0.8244937164621347, max_leaf_nodes=None,
                    max_samples=0.7622234210881021, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=8,
                    min_samples_split=4, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",48
0.38645632913781797,0.02838052853059357,0.10413560867309571,0.39801508048377976,0.009802574211858707,0.2654266834259033,0.2612196160007443,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=2,
                    max_features=0.5145927427040727, max_leaf_nodes=None,
                    max_samples=0.7184633786060345, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=2,
                    min_samples_split=8, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",49
0.540167695870606,0.03954445665749958,0.10342173576354981,0.7066834917844849,0.006216123132298394,0.34308300018310545,0.25823535599920433,"ExtraTreesRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse', max_depth=9,
                    max_features=0.8839538999119267, max_leaf_nodes=None,
                    max_samples=0.9216490011049563, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=3,
                    min_samples_split=2, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)",50
